,title,author,text,difficulty,sentences,syl_per_word,ws,ws_per_sents,not_easy_words,ttl_Chars,avg_wd_length,polysyls,monosyls,modals_per_sent,c,adj,verb,adp,adv,sconj,cconj,aux,det,avg_verb_length,avg_adj_length,avg_adv_length,flesch_score,ari_score,dale_score,smog,gunning_fog,cli,linsear_raw,linsear
34,Moonshot: The Flight of Apollo 11,"Floca, Brian",b041_MoonshotTheFlightofApollo.txt,2,20,1.2218430034129693,287,14.35,0.10452961672473868,1262,4.397212543554007,0.020905923344947737,0.7986348122866894,0.1,"Counter({'PUNCT': 70, 'NOUN': 67, 'VERB': 39, 'DET': 36, 'ADP': 30, 'PROPN': 26, 'CCONJ': 22, 'PRON': 18, 'ADJ': 16, 'ADV': 13, 'AUX': 13, 'NUM': 7, 'SCONJ': 5, 'PART': 5, 'SYM': 1})",0.8,1.95,1.5,0.65,0.25,1.1,0.65,1.8,5.461538461538462,5.0625,3.8461538461538463,88.90183191126282,27.885871080139374,5.9987826480836235,3.144588807813564,5.781811846689895,7.992891986062716,14.950000000000001,6.4750000000000005
35,Where Do Polar Bears Live?,"Thomson, Sarah L",b042_WhereDoPolarBearsLive.txt,2,28,1.1598513011152416,267,9.535714285714286,0.0749063670411985,1046,3.9176029962546814,0.011235955056179777,0.8513011152416357,0.07142857142857142,"Counter({'NOUN': 68, 'DET': 43, 'PUNCT': 39, 'VERB': 32, 'ADP': 28, 'ADJ': 26, 'PRON': 17, 'ADV': 15, 'AUX': 12, 'SCONJ': 9, 'CCONJ': 8, 'PART': 6, 'NUM': 4, 'PROPN': 4, 'INTJ': 1})",0.9285714285714286,1.1428571428571428,1.0,0.5357142857142857,0.32142857142857145,0.2857142857142857,0.42857142857142855,1.5357142857142858,4.8125,5.153846153846153,3.6666666666666665,99.03282992565057,23.21976725521669,5.292242964151953,3.105999788000636,3.844248261102194,4.13138576779026,9.749999999999998,3.874999999999999
36,Alice’s Adventures in Wonderland,"Carroll, Lewis",b043_AlicesAdventuresinWonderland.txt,3,1783,1.229181602082783,26298,14.749298934380255,0.09734580576469694,107233,4.07761046467412,0.03509772606281847,0.8131532279364599,0.28266965787997755,"Counter({'PUNCT': 7285, 'VERB': 4872, 'DET': 3572, 'NOUN': 3340, 'PRON': 3244, 'ADP': 2618, 'ADV': 2268, 'PROPN': 1465, 'ADJ': 1408, 'AUX': 1386, 'CCONJ': 1127, 'SPACE': 973, 'PART': 843, 'SCONJ': 680, 'NUM': 201, 'INTJ': 149, 'X': 3})",0.7896803140773977,2.7324733595064497,1.4683118339876613,1.2720134604598992,0.38137969713965225,0.6320807627593943,0.7773415591699383,2.0033651149747618,4.891009852216749,5.408380681818182,4.6331569664903,87.87569804540061,26.58019475580523,5.905155500169825,3.1873438711642805,5.938657896057981,6.169474484751692,15.784632641615257,6.892316320807629
37,The Secret Garden,"Burnett, Frances Hodgson",b044_TheSecretGarden.txt,3,6454,1.2100789313904068,80465,12.467462039045555,0.10593425713042938,326256,4.054632448890822,0.030124899024420563,0.8263633322181332,0.21149674620390452,"Counter({'PUNCT': 16358, 'VERB': 14470, 'PRON': 11341, 'NOUN': 11050, 'DET': 8457, 'ADP': 7014, 'ADV': 6026, 'AUX': 5342, 'ADJ': 5131, 'CCONJ': 3948, 'PROPN': 3903, 'PART': 2620, 'SCONJ': 2489, 'SPACE': 2196, 'NUM': 458, 'X': 316, 'INTJ': 279})",0.7950108459869848,2.2420204524326,1.0867678958785252,0.9336845367214129,0.3856523086458011,0.6117136659436009,0.8277037496126434,1.3103501704369382,4.910988251554942,5.415708438900799,4.7595419847328255,91.80784843474038,25.33104985379855,5.92758803722614,3.173565258690847,5.029358518470395,5.667058721183121,13.218624109079638,5.609312054539819
38,The Black Stallion,"Farley, Walter",b045_TheBlackStallion.txt,3,25,1.2429022082018928,320,12.8,0.153125,1361,4.253125,0.0375,0.8012618296529969,0.12,"Counter({'PUNCT': 68, 'NOUN': 65, 'DET': 46, 'VERB': 42, 'ADP': 36, 'ADV': 32, 'PROPN': 28, 'ADJ': 23, 'PRON': 17, 'AUX': 12, 'CCONJ': 6, 'SPACE': 6, 'PART': 6, 'SCONJ': 4, 'NUM': 3, 'INTJ': 3})",0.92,1.68,1.44,1.28,0.16,0.24,0.48,1.84,5.9523809523809526,4.739130434782608,5.15625,88.69347318611989,26.432218749999997,6.68922375,3.1936491673103706,5.18125,6.895874999999997,13.76,5.88
39,The Little Prince,"Saint-Exupéry, Antoine de",b046_TheLittlePrince.txt,3,1568,1.2501779359430605,16805,10.71747448979592,0.08586730139839334,67910,4.041059208568878,0.04802142219577506,0.8089561091340451,0.1989795918367347,"Counter({'PUNCT': 4245, 'NOUN': 2700, 'VERB': 2448, 'DET': 2416, 'PRON': 2268, 'ADP': 1517, 'AUX': 1276, 'ADV': 1231, 'ADJ': 1135, 'CCONJ': 541, 'PART': 481, 'SCONJ': 424, 'NUM': 260, 'PROPN': 144, 'INTJ': 101, 'SYM': 1})",0.7238520408163265,1.5612244897959184,0.9674744897959184,0.7850765306122449,0.2704081632653061,0.3450255102040816,0.8137755102040817,1.5408163265306123,5.182598039215686,5.971806167400881,4.56783103168156,90.19171001207422,24.392126117257376,5.523931423774508,3.219137906797923,4.321336716477726,5.199583457304374,11.746811224489795,4.873405612244897
40,Tuck Everlasting,"Babbitt, Natalie",b047_TuckEverlasting.txt,3,24,1.2699724517906337,363,15.125,0.09641873278236916,1579,4.349862258953168,0.016528925619834708,0.7465564738292011,0.08333333333333333,"Counter({'PUNCT': 78, 'NOUN': 68, 'VERB': 61, 'DET': 55, 'ADP': 43, 'ADV': 40, 'ADJ': 34, 'CCONJ': 22, 'PRON': 20, 'SPACE': 17, 'AUX': 8, 'PROPN': 8, 'PART': 4, 'SCONJ': 3, 'NUM': 2})",1.4166666666666667,2.5416666666666665,1.7916666666666667,1.6666666666666667,0.125,0.9166666666666666,0.3333333333333333,2.2916666666666665,5.754098360655737,4.676470588235294,5.075,84.0434555785124,28.05035123966942,5.909151790633609,3.128564869306645,6.088567493112948,7.820165289256195,15.625000000000002,6.812500000000001
41,“Zlateh the Goat.”,"Singer, Isaac Bashevis",b048_latehtheGoat.txt,3,14,1.1542553191489362,188,13.428571428571427,0.07446808510638298,752,4.0,0.015957446808510637,0.8617021276595744,0.14285714285714285,"Counter({'NOUN': 42, 'DET': 29, 'PUNCT': 29, 'VERB': 19, 'ADP': 17, 'ADJ': 16, 'AUX': 13, 'ADV': 12, 'CCONJ': 11, 'PROPN': 10, 'PRON': 9, 'SCONJ': 6, 'PART': 4, 'NUM': 1})",1.1428571428571428,1.3571428571428572,1.2142857142857142,0.8571428571428571,0.42857142857142855,0.7857142857142857,0.9285714285714286,2.071428571428572,5.473684210526316,5.375,4.166666666666667,95.55500000000002,25.55428571428571,5.47840820668693,3.1263227881599778,5.401215805471125,5.515744680851064,13.857142857142858,5.928571428571429
42,"M. C. Higgins, the Great","Hamilton, Virginia",b049_MCHigginstheGreat.txt,3,20,1.2684824902723737,260,13.0,0.12692307692307692,1135,4.365384615384615,0.04615384615384616,0.7821011673151751,0.1,"Counter({'NOUN': 52, 'VERB': 42, 'ADP': 38, 'DET': 35, 'PUNCT': 34, 'PRON': 28, 'ADJ': 19, 'AUX': 12, 'PROPN': 11, 'ADV': 8, 'PART': 6, 'SCONJ': 6, 'CCONJ': 4})",0.95,2.1,1.9,0.4,0.3,0.2,0.6,1.75,5.976190476190476,5.684210526315789,5.25,86.3263813229572,27.060961538461537,6.285415384615384,3.21483446221183,5.250769230769231,7.591538461538459,14.2,6.1
43,The Birchbark House,"Erdrich, Louise",b050_TheBirchbarkHouse.txt,3,26,1.2199170124481329,238,9.153846153846152,0.15126050420168066,1074,4.512605042016807,0.01680672268907563,0.7966804979253111,0.038461538461538464,"Counter({'PUNCT': 53, 'NOUN': 48, 'VERB': 41, 'DET': 27, 'ADJ': 26, 'ADP': 22, 'ADV': 21, 'PRON': 20, 'PROPN': 12, 'AUX': 8, 'CCONJ': 8, 'NUM': 4, 'SCONJ': 3, 'PART': 3})",1.0,1.5769230769230769,0.8461538461538461,0.8076923076923077,0.1153846153846154,0.3076923076923077,0.3076923076923077,1.0384615384615383,5.878048780487805,5.384615384615384,4.666666666666667,94.33886690073415,25.831292824822235,6.478934130575308,3.129640744710433,3.722042663219133,7.500504201680673,9.46153846153846,3.73076923076923
44,"Bud, Not Buddy","Curtis, Christopher Paul",b051_BudNotBuddy.txt,3,4066,1.1815356214444486,53456,13.147073290703394,0.08043998802753667,208486,3.900142173002095,0.020839568991319963,0.8425385223976191,0.1957697983275947,"Counter({'PUNCT': 9284, 'VERB': 9231, 'NOUN': 7741, 'PRON': 7191, 'DET': 6534, 'ADP': 5055, 'AUX': 3880, 'ADV': 3825, 'ADJ': 2909, 'PROPN': 2876, 'CCONJ': 2136, 'PART': 1980, 'SCONJ': 1259, 'NUM': 599, 'INTJ': 467, 'X': 9, 'SYM': 2, 'SPACE': 1})",0.7154451549434333,2.270290211510084,1.2432365961633054,0.9407279881947859,0.30964092474176097,0.5253320216428923,0.9542547958681752,1.6069847515986226,4.8765030874228135,5.0319697490546575,4.223267973856209,93.53280703573571,24.943206280191564,5.558742246173692,3.1443591666341972,5.291005311492373,4.881384316073028,13.6950319724545,5.84751598622725
45,Where the Mountain Meets the Moon,"Lin, Grace",b052_WheretheMountain.txt,3,378,1.257514389256022,4692,12.412698412698411,0.09867860187553283,19535,4.163469735720375,0.03900255754475703,0.7874653591984652,0.2275132275132275,"Counter({'PUNCT': 972, 'NOUN': 867, 'VERB': 779, 'DET': 686, 'ADP': 437, 'PRON': 413, 'PROPN': 314, 'ADV': 292, 'ADJ': 267, 'AUX': 229, 'CCONJ': 181, 'PART': 148, 'SCONJ': 99, 'NUM': 36, 'INTJ': 18})",0.7063492063492064,2.060846560846561,1.156084656084656,0.7724867724867724,0.2619047619047619,0.4788359788359789,0.6058201058201058,1.8148148148148149,5.1938382541720145,5.258426966292134,4.640410958904108,87.85039378005165,25.816291661592174,5.810304964884505,3.197490651790805,5.004550805829577,6.296547314578007,13.380952380952383,5.690476190476192
46,Discovering Mars: The Amazing Story of the Red Planet,"Berger, Melvin",b053_DiscoveringMarsTheAmaingStoryoftheRedPlanet.txt,3,38,1.273170731707317,412,10.842105263157897,0.2160194174757281,1749,4.245145631067961,0.031553398058252434,0.7634146341463415,0.4473684210526316,"Counter({'NOUN': 92, 'DET': 64, 'PUNCT': 63, 'VERB': 52, 'ADP': 50, 'PROPN': 45, 'ADJ': 35, 'AUX': 21, 'ADV': 18, 'PRON': 14, 'NUM': 10, 'CCONJ': 9, 'PART': 6, 'SCONJ': 3, 'SPACE': 2, 'INTJ': 1})",0.9210526315789472,1.368421052631579,1.3157894736842106,0.4736842105263158,0.07894736842105263,0.2368421052631579,0.5526315789473685,1.6842105263157894,4.615384615384615,5.371428571428571,4.4444444444444455,88.12001925545572,25.415688553909046,7.585215022994378,3.177632761781864,4.42324987225345,6.431359223300969,11.526315789473685,4.7631578947368425
47,Hurricanes: Earth’s Mightiest Storms,"Lauber, Patricia",b055_HurricanesEarthsMightiestStorms.txt,3,49,1.3157894736842106,602,12.285714285714285,0.15780730897009967,2684,4.458471760797342,0.07142857142857142,0.7598684210526315,0.061224489795918366,"Counter({'NOUN': 175, 'PUNCT': 94, 'DET': 93, 'VERB': 77, 'ADP': 74, 'ADJ': 41, 'AUX': 35, 'PRON': 29, 'ADV': 27, 'CCONJ': 22, 'SCONJ': 13, 'PART': 11, 'PROPN': 8, 'NUM': 6, 'INTJ': 1})",0.8367346938775511,1.5714285714285714,1.5102040816326532,0.5510204081632653,0.2653061224489796,0.4489795918367347,0.7142857142857143,1.8979591836734693,5.922077922077923,4.878048780487805,4.7407407407407405,83.0492105263158,27.142259136212623,6.737648837209303,3.2672612419124243,4.977408637873754,8.00651162790697,14.040816326530612,6.020408163265306
48,Toys!: Amazing Stories Behind Some Great Inventions,"Wulffson, Don",b057_ToysAmaingStories.txt,3,55,1.3146666666666669,750,13.636363636363635,0.128,3208,4.277333333333333,0.07200000000000001,0.7826666666666666,0.2545454545454545,"Counter({'NOUN': 157, 'PUNCT': 115, 'DET': 114, 'ADP': 102, 'VERB': 92, 'ADV': 68, 'AUX': 51, 'PRON': 48, 'ADJ': 38, 'CCONJ': 29, 'PROPN': 23, 'SCONJ': 17, 'PART': 14, 'NUM': 9, 'SPACE': 2})",0.6909090909090909,1.6727272727272726,1.8545454545454545,1.2363636363636363,0.3090909090909091,0.5272727272727272,0.9272727272727272,2.0727272727272728,5.478260869565218,7.026315789473684,4.779411764705882,81.7732909090909,26.964421818181815,6.333983636363636,3.2683281572999747,5.505745454545455,7.18005333333333,15.600000000000001,6.800000000000001
49,"“Good Pet, Bad Pet.”","Schleichert, Elizabeth",b058_GoodPetBadPet.txt,3,15,1.1618497109826589,172,11.466666666666667,0.034883720930232565,640,3.7209302325581404,0.02906976744186046,0.884393063583815,0.5333333333333333,"Counter({'VERB': 35, 'NOUN': 33, 'DET': 23, 'PUNCT': 20, 'ADP': 18, 'ADV': 14, 'PRON': 11, 'CCONJ': 11, 'AUX': 10, 'ADJ': 9, 'PART': 7, 'NUM': 3, 'SCONJ': 1})",0.6,2.333333333333333,1.2,0.9333333333333332,0.06666666666666668,0.7333333333333333,0.6666666666666666,1.5333333333333334,4.085714285714285,5.222222222222221,3.7142857142857135,96.90384778420041,23.258914728682175,1.1195606201550388,3.1704985848676186,4.60062015503876,3.4976744186046567,12.133333333333333,5.066666666666666
50,“Ancient Mound Builders.”,"Kavash, E. Barrie",b059_AncientMoundBuilders.txt,3,19,1.4611398963730569,386,20.315789473684205,0.2616580310880829,1962,5.0829015544041445,0.11917098445595856,0.6943005181347149,0.15789473684210525,"Counter({'NOUN': 81, 'ADJ': 50, 'VERB': 49, 'DET': 46, 'PUNCT': 41, 'ADP': 36, 'PROPN': 27, 'CCONJ': 25, 'AUX': 21, 'ADV': 20, 'PRON': 15, 'SCONJ': 8, 'PART': 8, 'SPACE': 2, 'NUM': 1, 'X': 1})",2.631578947368421,2.5789473684210527,1.8947368421052633,1.0526315789473684,0.42105263157894735,1.3157894736842106,1.1052631578947372,2.421052631578948,6.142857142857142,6.08,4.85,62.602038451049935,34.09836105808562,8.775743468775566,3.34521150684176,8.230979001908915,12.63046632124352,25.157894736842106,12.578947368421053
51,About Time: A First Look at Time and Clocks,"Koscielniak, Bruce",b060_AboutTime.txt,3,15,1.4096916299559472,228,15.2,0.19298245614035087,1099,4.8201754385964914,0.08333333333333333,0.6872246696035242,0.13333333333333333,"Counter({'NOUN': 72, 'VERB': 42, 'PUNCT': 37, 'ADP': 27, 'DET': 20, 'ADJ': 17, 'ADV': 14, 'PROPN': 11, 'CCONJ': 10, 'AUX': 8, 'PART': 6, 'NUM': 4, 'SCONJ': 1})",1.1333333333333333,2.8,1.8,0.9333333333333332,0.06666666666666668,0.6666666666666666,0.5333333333333333,1.3333333333333333,5.5,6.470588235294117,5.5,72.14708810572688,30.303026315789474,7.43761298245614,3.288675134594813,6.157192982456141,10.595263157894738,17.733333333333334,7.866666666666667
52,England the Land,"Banting, Erinn",b061_EnglandtheLand.txt,3,5,1.3652173913043475,116,23.2,0.2155172413793104,591,5.094827586206896,0.08620689655172414,0.7304347826086957,0.0,"Counter({'NOUN': 34, 'PUNCT': 20, 'ADP': 17, 'VERB': 15, 'ADJ': 12, 'DET': 11, 'AUX': 7, 'PROPN': 7, 'CCONJ': 5, 'PRON': 3, 'PART': 2, 'SCONJ': 2, 'ADV': 2, 'NUM': 1})",2.4,3.0,3.4,0.4,0.4,1.0,1.4,2.2,6.8,4.25,9.0,67.78960869565222,35.59663793103448,8.190237241379311,3.293610109757352,9.366206896551724,12.88172413793103,27.199999999999996,13.599999999999998
53,A History of US,"Hakim, Joy",b062_AHistoryofUS.txt,3,19,1.2390438247011952,253,13.31578947368421,0.12648221343873514,1051,4.154150197628459,0.05533596837944664,0.8207171314741036,0.10526315789473684,"Counter({'NOUN': 58, 'PUNCT': 49, 'DET': 37, 'ADP': 28, 'VERB': 26, 'ADJ': 20, 'AUX': 20, 'PRON': 18, 'ADV': 13, 'CCONJ': 12, 'PROPN': 11, 'PART': 10, 'NUM': 4, 'SCONJ': 4, 'X': 1})",1.0526315789473684,1.368421052631579,1.4736842105263157,0.6842105263157895,0.21052631578947367,0.631578947368421,1.0526315789473684,1.947368421052632,4.269230769230768,4.6,4.769230769230768,88.49636611448945,26.22394216767215,6.294117308092365,3.235235984448482,5.376908674849179,6.403478260869566,14.789473684210526,6.394736842105263
54,My Librarian Is a Camel: How Books Are Brought to Children Around the World,"Ruurs, Margriet",b063_MyLibrarianIsaCamel.txt,3,29,1.4038876889848813,456,15.724137931034482,0.21710526315789475,2199,4.822368421052632,0.08991228070175439,0.712742980561555,0.1724137931034483,"Counter({'NOUN': 127, 'DET': 70, 'ADP': 69, 'PUNCT': 67, 'VERB': 47, 'PROPN': 45, 'ADJ': 35, 'AUX': 22, 'CCONJ': 18, 'PART': 10, 'ADV': 9, 'PRON': 7, 'SCONJ': 5, 'NUM': 4, 'SPACE': 2, 'X': 1})",1.206896551724138,1.6206896551724137,2.3793103448275863,0.3103448275862069,0.1724137931034483,0.6206896551724138,0.7586206896551724,2.413793103448276,5.489361702127661,5.742857142857143,4.888888888888889,72.10610151187906,30.57542422867514,7.844509346642469,3.299853765528723,6.376497277676951,10.673070175438596,18.551724137931032,8.275862068965516
55,Horses,"Simon, Seymour",b064_Horses.txt,3,42,1.296795952782462,585,13.928571428571427,0.11623931623931626,2651,4.5316239316239315,0.04615384615384616,0.7571669477234402,0.11904761904761905,"Counter({'NOUN': 187, 'PUNCT': 103, 'DET': 80, 'VERB': 73, 'ADJ': 65, 'ADP': 47, 'CCONJ': 40, 'ADV': 35, 'AUX': 30, 'PRON': 13, 'SCONJ': 8, 'PART': 7, 'NUM': 6, 'PROPN': 4, 'SPACE': 3})",1.5476190476190477,1.738095238095238,1.119047619047619,0.8333333333333334,0.19047619047619047,0.9523809523809524,0.7142857142857143,1.9047619047619049,5.767123287671232,5.584615384615384,5.0285714285714285,82.98856239460375,28.30823443223443,6.162775946275946,3.21483446221183,5.617924297924297,8.72082051282051,15.214285714285715,6.607142857142858
56,Quest for the Tree Kangaroo:An Expedition to the Cloud Forest of New Guinea,"Montgomery, Sy",b065_QuestfortheTree.txt,3,20,1.4028268551236749,273,13.65,0.21245421245421245,1261,4.61904761904762,0.10989010989010987,0.7420494699646644,0.1,"Counter({'NOUN': 66, 'PUNCT': 53, 'DET': 37, 'PROPN': 29, 'ADJ': 28, 'ADP': 28, 'VERB': 26, 'ADV': 15, 'PRON': 14, 'AUX': 13, 'NUM': 12, 'PART': 9, 'SCONJ': 7, 'CCONJ': 6})",1.4,1.3,1.4,0.75,0.35,0.3,0.65,1.85,4.6923076923076925,5.035714285714286,4.733333333333333,74.30109805653713,28.58071428571429,7.668192014652015,3.331496772065898,5.5449816849816855,9.191501831501839,16.65,7.324999999999999
57,Volcanoes,"Simon, Seymour",b066_Volcanoes.txt,3,19,1.2614678899082572,223,11.73684210526316,0.17937219730941706,962,4.313901345291479,0.035874439461883414,0.7752293577981652,0.10526315789473684,"Counter({'NOUN': 46, 'PUNCT': 35, 'VERB': 30, 'DET': 27, 'ADP': 24, 'PROPN': 23, 'ADJ': 19, 'ADV': 15, 'AUX': 15, 'NUM': 8, 'PRON': 7, 'CCONJ': 6, 'PART': 5, 'SCONJ': 3, 'SPACE': 2})",1.0,1.5789473684210529,1.263157894736842,0.7894736842105263,0.15789473684210525,0.3157894736842105,0.7894736842105263,1.4210526315789471,5.6,4.473684210526316,4.133333333333334,88.20192177691935,26.186896388954448,7.050934363936748,3.1894054895241513,4.766485721029031,7.043766816143496,12.578947368421055,5.289473684210527
58,We Are the Ship: The Story of Negro League Baseball,"Nelson, Kadir",b067_WeAretheShip.txt,3,17,1.2340425531914894,236,13.882352941176471,0.1228813559322034,998,4.228813559322034,0.029661016949152543,0.8,0.29411764705882354,"Counter({'NOUN': 45, 'VERB': 31, 'PUNCT': 31, 'DET': 29, 'ADP': 26, 'ADV': 22, 'PRON': 18, 'ADJ': 17, 'NUM': 15, 'AUX': 11, 'PROPN': 10, 'PART': 9, 'CCONJ': 8, 'SYM': 3, 'SCONJ': 3})",1.0,1.8235294117647056,1.5294117647058822,1.2941176470588236,0.17647058823529413,0.4705882352941176,0.6470588235294118,1.7058823529411764,4.387096774193549,5.294117647058823,4.590909090909091,88.3444117647059,26.858888334995015,6.265361316051845,3.172223740956793,5.60209371884347,6.933220338983048,14.705882352941176,6.352941176470588
59,“Kenya’s Long Dry Season.”,"Cutler, Nellie Gonzalez",b068_KenyasLongDrySeason.txt,3,22,1.2142857142857142,258,11.727272727272727,0.18992248062015504,1071,4.151162790697675,0.031007751937984492,0.8174603174603174,0.2272727272727273,"Counter({'NOUN': 56, 'PUNCT': 47, 'VERB': 42, 'PROPN': 30, 'DET': 26, 'ADP': 23, 'ADJ': 18, 'AUX': 16, 'PART': 15, 'NUM': 12, 'PRON': 12, 'ADV': 9, 'CCONJ': 4, 'SCONJ': 4, 'SYM': 1})",0.8181818181818182,1.9090909090909087,1.0454545454545454,0.4090909090909091,0.18181818181818185,0.18181818181818185,0.7272727272727273,1.181818181818182,4.8809523809523805,4.722222222222221,4.4444444444444455,92.20324675324677,25.41561310782241,7.217048696264976,3.1760901812651245,4.7668780831571524,6.084806201550389,12.454545454545457,5.227272727272728
60,“Seeing Eye to Eye.”,"Hall, Leslie",b069_SeeingEyetoEye.txt,3,76,1.242928452579035,604,7.947368421052633,0.11423841059602648,2576,4.264900662251655,0.046357615894039736,0.8053244592346089,0.14473684210526316,"Counter({'NOUN': 160, 'PUNCT': 119, 'VERB': 101, 'DET': 93, 'ADP': 67, 'ADV': 42, 'ADJ': 37, 'PRON': 35, 'CCONJ': 25, 'AUX': 19, 'PART': 12, 'PROPN': 10, 'SCONJ': 7, 'NUM': 5, 'INTJ': 2})",0.4868421052631579,1.3289473684210529,0.8815789473684209,0.5526315789473685,0.09210526315789473,0.32894736842105265,0.25,1.2236842105263157,4.792079207920792,5.4324324324324325,4.595238095238095,93.61667396444524,24.061366329731612,5.834513976995469,3.215308188172303,3.2246427326594636,5.553112582781452,8.68421052631579,3.3421052631578947
61,“Telescopes.”,"Ronan, Colin A",b070_Telescopes.txt,3,33,1.5442708333333333,378,11.454545454545455,0.35714285714285715,1920,5.079365079365079,0.13756613756613756,0.640625,0.18181818181818185,"Counter({'NOUN': 114, 'PUNCT': 73, 'VERB': 56, 'DET': 53, 'ADJ': 47, 'ADP': 43, 'CCONJ': 21, 'AUX': 19, 'ADV': 10, 'PROPN': 9, 'PART': 8, 'PRON': 7, 'NUM': 1})",1.4242424242424243,1.6969696969696968,1.303030303030303,0.30303030303030304,0.0,0.6363636363636364,0.5757575757575758,1.606060606060606,5.857142857142858,6.808510638297872,6.7,64.56332386363638,29.651082251082247,9.843931168831169,3.370899093509458,4.724675324675325,11.482539682539677,14.606060606060607,6.303030303030304
62,“Underground Railroad.”,"Buckmaster, Henrietta",b071_UndergroundRailroad.txt,3,107,1.2482811306340718,1313,12.271028037383175,0.11195734958111196,5473,4.1683168316831685,0.0396039603960396,0.7998472116119175,0.14018691588785046,"Counter({'NOUN': 281, 'DET': 221, 'VERB': 190, 'PUNCT': 186, 'ADP': 156, 'PRON': 106, 'ADJ': 87, 'AUX': 58, 'ADV': 57, 'CCONJ': 56, 'PROPN': 48, 'PART': 30, 'NUM': 17, 'SCONJ': 14, 'SPACE': 4})",0.8130841121495327,1.7757009345794392,1.4579439252336448,0.5327102803738317,0.1308411214953271,0.5233644859813084,0.5420560747663551,2.0654205607476634,5.415789473684209,5.816091954022988,4.701754385964914,88.77532289041363,25.76828629591931,6.012949540539964,3.1990074380419977,4.953194154785716,6.2975171363290166,13.242990654205606,5.621495327102803
63,Little Women,"Alcott, Louisa May",b072_LittleWomen.txt,4,813,1.2317157050057317,13091,16.102091020910212,0.11091589641738601,53132,4.058666259262089,0.035444198304178436,0.8110049675200611,0.3001230012300123,"Counter({'PUNCT': 2804, 'VERB': 2259, 'NOUN': 1912, 'PRON': 1551, 'DET': 1449, 'ADP': 1140, 'ADJ': 1004, 'ADV': 965, 'AUX': 872, 'CCONJ': 730, 'PROPN': 586, 'PART': 545, 'SCONJ': 360, 'SPACE': 335, 'NUM': 87, 'INTJ': 54, 'X': 1})",1.2349323493234932,2.77859778597786,1.4022140221402215,1.1869618696186959,0.4428044280442805,0.8979089790897908,1.0725707257072572,1.7822878228782288,5.096060203629925,5.421314741035856,4.527461139896373,86.28822897029124,27.167363591579544,6.186525719067672,3.1882662962512898,6.485202766931039,6.22668703689558,17.243542435424356,7.621771217712178
64,The Adventures of Tom Sawyer,"Twain, Mark",b073_TheAdventuresofTomSawyer.txt,4,925,1.2486952199486372,11881,12.844324324324324,0.14476895884184832,49820,4.1932497264540025,0.045955727632354185,0.8079695137105459,0.1837837837837838,"Counter({'PUNCT': 2729, 'NOUN': 2132, 'VERB': 1945, 'DET': 1622, 'PRON': 1337, 'ADP': 1230, 'ADV': 837, 'ADJ': 742, 'CCONJ': 654, 'AUX': 644, 'PROPN': 476, 'PART': 372, 'SPACE': 355, 'SCONJ': 267, 'INTJ': 108, 'NUM': 71, 'X': 12})",0.8021621621621622,2.1027027027027025,1.3297297297297297,0.9048648648648648,0.28864864864864864,0.707027027027027,0.6962162162162162,1.7535135135135136,5.248329048843186,5.706199460916443,4.603345280764637,88.1583952031561,26.172368373760516,6.559480346599271,3.2143728705605126,5.195637313266469,6.551788569985693,14.024864864864863,6.012432432432432
65,A Wrinkle in Time,"L’Engle, Madeleine",b074_AWrinkleinTime.txt,4,1014,1.241719369707364,9376,9.246548323471401,0.14025170648464164,39289,4.190379692832765,0.03956911262798635,0.8082323936113195,0.14792899408284024,"Counter({'PUNCT': 2504, 'VERB': 1747, 'NOUN': 1341, 'PRON': 1247, 'DET': 1028, 'ADP': 885, 'PROPN': 740, 'ADV': 703, 'ADJ': 564, 'AUX': 546, 'PART': 394, 'CCONJ': 331, 'SCONJ': 205, 'INTJ': 64, 'NUM': 57, 'X': 1})",0.5562130177514792,1.722879684418146,0.8727810650887574,0.6932938856015779,0.20216962524654836,0.3264299802761341,0.5384615384615384,1.0138067061143985,4.615340583858043,5.540780141843972,4.763869132290185,92.40029477443355,24.359962514978022,6.309703242236672,3.1989198648400565,3.7547200119824176,5.6382380546075055,9.978303747534516,3.989151873767258
66,The Dark Is Rising,"Cooper, Susan",b075_TheDarkIsRising.txt,4,15,1.2647058823529411,304,20.266666666666666,0.13486842105263158,1296,4.2631578947368425,0.05263157894736842,0.7875816993464052,0.4666666666666667,"Counter({'NOUN': 56, 'PUNCT': 50, 'VERB': 45, 'DET': 41, 'ADP': 38, 'PRON': 30, 'ADJ': 30, 'ADV': 24, 'CCONJ': 13, 'AUX': 12, 'SCONJ': 10, 'PART': 6, 'NUM': 2, 'PROPN': 2})",2.0,3.0,2.533333333333333,1.6,0.6666666666666666,0.8666666666666667,0.8,2.7333333333333334,5.933333333333334,5.8,5.041666666666667,79.27021568627454,30.21280701754386,6.771299035087719,3.2294157338705616,8.160614035087718,7.806842105263161,22.400000000000002,11.200000000000001
